"DATA_YEAR","VICTIM_ID","INCIDENT_ID","VICTIM_SEQ_NUM","VICTIM_TYPE_ID","ASSIGNMENT_TYPE_ID","ACTIVITY_TYPE_ID","OUTSIDE_AGENCY_ID","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","RESIDENT_STATUS_CODE","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2019,128310897,117122695,1,1,,,,,,"",,,"",,
2019,128310898,117122696,1,1,,,,,,"",,,"",,
2019,128310899,117122697,1,1,,,,,,"",,,"",,
2019,128310900,117122698,1,4,,,,5,31,"F",1,2,"R",31,0
2019,128310901,117122699,1,4,,,,5,32,"F",1,1,"R",32,0
2019,128310902,117122700,1,4,,,,5,40,"F",1,2,"R",40,0
2019,128310903,117122700,2,4,,,,5,46,"M",1,1,"R",46,0
2019,128310904,117122701,1,8,,,,,,"",,,"",,
2019,128310905,117122702,1,4,,,,5,42,"M",1,3,"N",42,0
2019,127353134,116260425,1,1,,,,,,"",,,"",,
2019,127363493,116260431,1,4,,,,5,53,"F",1,1,"R",53,0
2019,127358560,116266691,1,9,,,,,,"",,,"",,
2019,127353261,116261433,1,8,,,,,,"",,,"",,
2019,127353262,116261433,2,4,,,,5,39,"M",0,3,"R",39,0
2019,127358578,116266703,1,1,,,,,,"",,,"",,
2019,127353273,116266712,1,8,,,,,,"",,,"",,
2019,128361884,117155513,1,4,,,,5,25,"F",2,2,"R",25,0
2019,128361891,117155519,1,4,,,,5,48,"F",1,1,"R",48,0
2019,128361894,117155522,1,4,,,,5,40,"M",1,2,"",40,0
2019,128361900,117155528,1,4,,,,5,24,"F",2,2,"R",24,0
2019,128361905,117155533,1,1,,,,,,"",,,"",,
2019,128361910,117155538,1,8,,,,,,"",,,"",,
2019,128361915,117155543,1,1,,,,,,"",,,"",,
2019,128361917,117155545,1,4,,,,5,69,"M",1,2,"U",69,0
2019,128361921,117155548,1,4,,,,5,63,"F",1,2,"N",63,0
2019,128361926,117155553,1,8,,,,,,"",,,"",,
2019,128361941,117155565,1,4,,,,5,8,"M",2,2,"R",8,0
2019,128361944,117155568,1,4,,,,5,73,"M",1,2,"R",73,0
2019,128361948,117155572,1,8,,,,,,"",,,"",,
2019,128361950,117155574,1,4,,,,5,38,"F",1,2,"R",38,0
2019,128361953,117155577,1,4,,,,5,14,"F",1,2,"R",14,0
2019,128361957,117155580,1,4,,,,5,58,"M",1,2,"",58,0
2019,128361959,117155582,1,4,,,,5,71,"M",1,3,"R",71,0
2019,128361961,117155584,1,1,,,,,,"",,,"",,
2019,128361964,117155587,1,4,,,,5,13,"F",1,3,"R",13,0
2019,128361969,117155591,1,4,,,,5,50,"F",2,2,"R",50,0
2019,128361970,117155592,1,4,,,,5,33,"F",1,1,"R",33,0
2019,128361973,117155595,1,1,,,,,,"",,,"",,
2019,128361980,117155600,1,8,,,,,,"",,,"",,
2019,128361984,117155603,2,4,,,,5,58,"F",1,1,"R",58,0
2019,128361983,117155603,1,4,,,,5,19,"F",1,2,"",19,0
2019,128362004,117155622,1,1,,,,,,"",,,"",,
2019,128362007,117155625,1,4,,,,5,67,"F",1,1,"R",67,0
2019,128362011,117155629,1,1,,,,,,"",,,"",,
2019,128362013,117155631,2,4,,,,5,22,"F",2,2,"R",22,0
2019,128362014,117155631,1,4,,,,5,19,"M",1,1,"R",19,0
2019,128362020,117155637,1,4,,,,5,48,"M",1,2,"R",48,0
2019,128362021,117155638,1,4,,,,5,32,"M",2,2,"R",32,0
2019,128362023,117155641,1,8,,,,,,"",,,"",,
2019,128362025,117155642,1,8,,,,,,"",,,"",,
2019,128362036,117155650,1,8,,,,,,"",,,"",,
2019,128362039,117155653,1,4,,,,5,34,"F",1,1,"R",34,0
2019,128362042,117155656,1,4,,,,5,35,"F",1,1,"U",35,0
2019,128362045,117155658,1,8,,,,,,"",,,"",,
2019,128362044,117155658,2,1,,,,,,"",,,"",,
2019,128362049,117155660,1,4,,,,5,68,"F",1,2,"R",68,0
2019,128362048,117155660,2,4,,,,5,30,"M",1,2,"R",30,0
2019,128362047,117155660,3,4,,,,5,59,"M",1,2,"R",59,0
2019,128362054,117155665,1,4,,,,5,37,"F",1,1,"",37,0
2019,128362234,117155823,1,3,,,,,,"",,,"",,
2019,128362315,117155887,1,4,,,,5,52,"F",4,2,"N",52,0
2019,128362325,117155896,1,4,,,,5,53,"F",1,2,"R",53,0
2019,128362371,117155931,1,8,,,,,,"",,,"",,
2019,128362377,117122338,1,4,,,,5,23,"F",1,1,"R",23,0
2019,128362393,117155949,1,4,,,,5,51,"M",1,2,"R",51,0
2019,128362419,117155969,1,8,,,,,,"",,,"",,
2019,128362440,117122341,1,4,,,,5,71,"F",1,2,"R",71,0
2019,128361864,117155495,1,1,,,,,,"",,,"",,
2019,128362337,117155905,1,8,,,,,,"",,,"",,
2019,128362432,117155980,1,4,,,,5,16,"F",1,1,"R",16,0
2019,128362437,117155984,1,8,,,,,,"",,,"",,
2019,128362454,117156000,1,4,,,,5,28,"M",1,1,"R",28,0
2019,128362492,117156031,2,4,,,,5,52,"M",1,2,"R",52,0
2019,128362487,117156031,5,3,,,,,,"",,,"",,
2019,128362486,117156031,6,5,2,9,,4,,"M",1,2,"",,
2019,128362491,117156031,3,1,,,,,,"",,,"",,
2019,128362490,117156031,4,5,1,9,,4,,"M",1,2,"",,
2019,128362493,117156031,1,4,,,,5,54,"M",1,1,"R",54,0
2019,128362506,117156043,1,4,,,,5,41,"F",1,1,"U",41,0
2019,128362531,117156067,1,8,,,,,,"",,,"",,
2019,128362537,117156072,1,8,,,,,,"",,,"",,
2019,126047437,114326317,1,4,,,,5,35,"M",1,2,"R",35,0
2019,126047438,114326318,1,4,,,,5,32,"M",1,2,"R",32,0
2019,126047441,114326321,1,4,,,,5,21,"F",1,1,"R",21,0
2019,126047442,114326322,1,4,,,,5,47,"M",1,2,"R",47,0
2019,126047446,114326324,1,4,,,,5,34,"M",1,2,"R",34,0
2019,126047448,114326326,1,4,,,,5,50,"M",1,2,"R",50,0
2019,126047449,114326327,1,4,,,,5,30,"F",1,2,"R",30,0
2019,126047453,114326331,1,4,,,,5,31,"F",1,1,"R",31,0
2019,126047455,114326332,1,8,,,,,,"",,,"",,
2019,126047458,114326335,1,4,,,,5,34,"M",1,1,"R",34,0
2019,126047459,114326336,1,4,,,,5,18,"M",1,1,"R",18,0
2019,126047462,114326339,1,4,,,,5,45,"F",1,2,"R",45,0
2019,126047465,114326342,1,4,,,,5,34,"M",1,2,"R",34,0
2019,126047467,114326344,1,4,,,,5,70,"M",1,3,"R",70,0
2019,126047468,114326345,1,4,,,,5,20,"F",1,2,"R",20,0
2019,126047470,114326347,1,4,,,,5,60,"F",1,2,"N",60,0
2019,126048547,114321066,1,4,,,,5,27,"F",1,1,"R",27,0
2019,126048550,114321068,1,4,,,,5,32,"M",1,2,"R",32,0
2019,126048549,114321068,2,4,,,,5,26,"F",1,2,"R",26,0
2019,126047477,114326353,1,4,,,,5,53,"M",1,2,"R",53,0
2019,126047480,114326355,1,4,,,,5,32,"M",1,2,"R",32,0
2019,126047482,114326357,1,4,,,,5,21,"M",1,1,"R",21,0
2019,126047485,114326360,1,4,,,,5,51,"M",1,3,"U",51,0
2019,126047486,114326361,1,1,,,,,,"",,,"",,
2019,126047488,114326363,1,4,,,,5,30,"F",1,3,"U",30,0
2019,126048556,114321074,1,1,,,,,,"",,,"",,
2019,126047490,114321075,1,4,,,,5,52,"M",1,1,"R",52,0
2019,126047494,114321076,1,4,,,,5,30,"F",1,1,"R",30,0
2019,126047496,114326368,1,4,,,,5,52,"M",1,2,"R",52,0
2019,123562419,112084044,1,8,,,,,,"",,,"",,
2019,123562458,112078126,1,4,,,,5,18,"F",1,2,"N",18,0
2019,123550411,112078135,2,4,,,,5,31,"F",1,2,"N",31,0
2019,123562469,112078135,1,4,,,,5,38,"M",1,2,"R",38,0
2019,123560546,112087664,1,4,,,,5,32,"F",2,2,"R",32,0
2019,123560570,112087683,1,4,,,,5,38,"M",1,2,"R",38,0
2019,123562515,112087700,1,4,,,,5,18,"F",1,2,"R",18,0
2019,123562521,112084128,1,4,,,,5,57,"M",1,2,"R",57,0
2019,123562536,112087714,1,1,,,,,,"",,,"",,
2019,123560631,112084170,1,4,,,,4,,"F",1,1,"U",,
2019,123562577,112084177,1,4,,,,5,39,"M",1,2,"N",39,0
2019,123550487,112084183,1,4,,,,5,62,"F",1,2,"R",62,0
2019,123562607,112084212,1,1,,,,,,"",,,"",,
2019,123560684,112087787,1,4,,,,5,54,"F",1,3,"R",54,0
2019,123550540,112078232,1,4,,,,5,54,"F",1,2,"R",54,0
2019,123562645,112087824,1,4,,,,5,42,"M",1,2,"R",42,0
2019,123560722,112087826,1,4,,,,5,42,"M",1,2,"R",42,0
2019,123560738,112087844,1,4,,,,5,43,"M",1,2,"R",43,0
2019,126047497,114326369,1,4,,,,5,62,"F",1,1,"R",62,0
2019,126047498,114326370,1,4,,,,5,31,"M",1,2,"R",31,0
2019,126047500,114326372,1,4,,,,5,47,"M",1,3,"R",47,0
2019,126047501,114326373,1,4,,,,5,54,"F",1,2,"U",54,0
2019,126047506,114326377,1,8,,,,,,"",,,"",,
2019,126047507,114326379,1,4,,,,4,,"M",0,3,"U",,
2019,126047510,114326382,1,4,,,,5,56,"F",1,1,"R",56,0
2019,126047514,114326384,1,4,,,,5,26,"M",1,2,"R",26,0
2019,126048564,114321085,1,1,,,,,,"",,,"",,
2019,126047518,114326388,1,1,,,,,,"",,,"",,
2019,126047521,114326391,1,4,,,,5,63,"M",1,1,"R",63,0
2019,126047522,114326392,1,1,,,,,,"",,,"",,
2019,126047523,114326393,1,4,,,,5,34,"M",1,2,"U",34,0
2019,126047525,114326395,1,4,,,,5,23,"M",1,1,"R",23,0
2019,126047526,114326396,1,4,,,,5,51,"F",1,2,"R",51,0
2019,126047527,114326397,1,4,,,,5,50,"M",1,2,"R",50,0
2019,126047528,114326398,1,4,,,,5,73,"F",0,3,"",73,0
2019,126047533,114326402,1,4,,,,5,75,"M",1,2,"R",75,0
2019,126047536,114326405,1,4,,,,5,25,"F",1,1,"R",25,0
2019,126047540,114326409,1,1,,,,,,"",,,"",,
2019,126047541,114326410,1,3,,,,,,"",,,"",,
2019,126047543,114326412,1,8,,,,,,"",,,"",,
2019,126047544,114326413,1,1,,,,,,"",,,"",,
2019,126047545,114326414,1,8,,,,,,"",,,"",,
2019,126047549,114326417,1,8,,,,,,"",,,"",,
2019,126048582,114326418,1,4,,,,5,61,"F",1,2,"R",61,0
2019,126047551,114326420,1,8,,,,,,"",,,"",,
2019,126047552,114326421,1,4,,,,5,27,"F",1,2,"R",27,0
2019,126047554,114326423,1,4,,,,5,53,"M",1,2,"R",53,0
2019,126047555,114326424,1,4,,,,5,55,"M",1,1,"R",55,0
2019,126047558,114326426,1,8,,,,,,"",,,"",,
2019,126047557,114326426,2,1,,,,,,"",,,"",,
2019,126047560,114326428,1,4,,,,5,55,"M",1,1,"R",55,0
2019,126047562,114326430,1,1,,,,,,"",,,"",,
2019,126047563,114326431,1,8,,,,,,"",,,"",,
2019,126047566,114326434,1,4,,,,5,34,"M",1,1,"R",34,0
2019,126047569,114326437,1,4,,,,5,7,"M",1,2,"R",7,0
2019,126048591,114331110,1,4,,,,5,37,"M",1,2,"R",37,0
2019,126047572,114326440,2,6,,,,,,"",,,"",,
2019,126047573,114326440,1,4,,,,5,39,"M",1,2,"R",39,0
2019,126047575,114326442,1,4,,,,5,77,"M",1,2,"R",77,0
2019,126048594,114331113,1,4,,,,5,47,"M",1,2,"R",47,0
2019,126047577,114326443,1,4,,,,5,52,"M",2,3,"N",52,0
2019,126047579,114326445,1,4,,,,5,34,"M",1,3,"U",34,0
2019,126053052,114321686,1,4,,,,5,37,"F",1,2,"R",37,0
2019,126048486,114321005,1,4,,,,5,70,"M",1,2,"R",70,0
2019,126047318,114326212,1,4,,,,5,18,"M",1,1,"N",18,0
2019,126047319,114326213,1,1,,,,,,"",,,"",,
2019,126053075,114321707,1,4,,,,5,17,"F",1,2,"U",17,0
2019,126047341,114326233,1,4,,,,5,63,"M",1,2,"",63,0
2019,126048508,114321025,1,4,,,,5,24,"F",1,1,"R",24,0
2019,126053089,114321715,2,4,,,,5,35,"M",1,2,"N",35,0
2019,126053088,114321715,1,4,,,,5,40,"M",2,2,"R",40,0
2019,126047355,114326245,1,8,,,,,,"",,,"",,
2019,126047364,114326253,1,4,,,,5,48,"M",1,2,"R",48,0
2019,126047369,114326256,1,4,,,,5,22,"M",1,2,"R",22,0
2019,126048510,114321029,1,1,,,,,,"",,,"",,
2019,126047374,114326260,1,4,,,,5,26,"M",1,1,"R",26,0
2019,126047375,114326261,1,1,,,,,,"",,,"",,
2019,126047376,114326262,1,4,,,,5,39,"M",1,1,"",39,0
2019,126047378,114326264,1,1,,,,,,"",,,"",,
2019,126047380,114326266,1,4,,,,5,45,"F",1,1,"R",45,0
2019,126047382,114326267,1,4,,,,4,,"U",0,3,"",,
2019,126053103,114321727,1,8,,,,,,"",,,"",,
2019,126047384,114326270,1,4,,,,5,23,"F",1,2,"R",23,0
2019,126047388,114326272,2,4,,,,5,30,"F",1,2,"R",30,0
2019,126047389,114326272,1,8,,,,,,"",,,"",,
2019,126047391,114326274,1,4,,,,5,70,"M",1,2,"R",70,0
2019,126047393,114326276,1,4,,,,5,65,"F",1,2,"R",65,0
2019,126047394,114326277,1,8,,,,,,"",,,"",,
2019,126047396,114326279,1,1,,,,,,"",,,"",,
2019,126048518,114326281,1,4,,,,5,47,"M",1,1,"R",47,0
2019,126047399,114326283,1,4,,,,5,19,"F",1,1,"R",19,0
2019,126047401,114326285,1,4,,,,5,25,"M",1,1,"R",25,0
2019,126047403,114326287,1,4,,,,5,36,"M",1,3,"R",36,0
2019,126047405,114326289,1,8,,,,,,"",,,"",,
2019,126047408,114326291,2,4,,,,5,39,"F",1,2,"",39,0
2019,126047410,114326291,1,8,,,,,,"",,,"",,
2019,126048523,114326292,1,4,,,,5,25,"F",1,1,"R",25,0
2019,126053110,114326293,1,1,,,,,,"",,,"",,
2019,126053111,114326296,1,4,,,,5,69,"F",1,2,"",69,0
2019,126053112,114321733,1,4,,,,5,18,"F",1,1,"R",18,0
2019,126047414,114326299,1,4,,,,5,34,"F",1,1,"R",34,0
2019,126047418,114326303,1,4,,,,5,39,"F",1,1,"R",39,0
2019,126047420,114326305,1,4,,,,5,31,"M",1,2,"R",31,0
2019,126048527,114326306,1,4,,,,5,62,"F",1,2,"R",62,0
2019,126047424,114326308,1,4,,,,5,39,"M",1,2,"R",39,0
2019,126047426,114326310,1,1,,,,,,"",,,"",,
2019,126047427,114326311,1,4,,,,5,39,"M",1,1,"R",39,0
2019,126047430,114321737,1,4,,,,5,34,"F",1,2,"R",34,0
2019,126047434,114326315,1,1,,,,,,"",,,"",,
2019,126047652,114326508,1,4,,,,5,34,"M",1,2,"U",34,0
2019,126047654,114326510,1,4,,,,5,39,"F",1,1,"R",39,0
2019,126047655,114326511,1,1,,,,,,"",,,"",,
2019,126047656,114326511,2,4,,,,5,38,"M",1,3,"N",38,0
2019,126047658,114326513,1,1,,,,,,"",,,"",,
2019,126047659,114326514,1,8,,,,,,"",,,"",,
2019,126048631,114331146,1,4,,,,5,5,"F",1,2,"R",5,0
2019,126047662,114326517,1,4,,,,5,28,"F",1,3,"N",28,0
2019,126047663,114331148,2,4,,,,5,48,"M",1,2,"R",48,0
2019,126048633,114331148,1,8,,,,,,"",,,"",,
2019,126047668,114326521,1,1,,,,,,"",,,"",,
2019,126047670,114326522,1,1,,,,,,"",,,"",,
2019,126047671,114326523,1,3,,,,,,"",,,"",,
2019,126047675,114326526,1,8,,,,,,"",,,"",,
2019,126047676,114326527,1,4,,,,5,38,"F",1,1,"R",38,0
2019,126047677,114326528,1,8,,,,,,"",,,"",,
2019,126047678,114326529,1,4,,,,5,60,"F",1,1,"",60,0
2019,126047679,114326530,1,1,,,,,,"",,,"",,
2019,126047681,114326531,1,1,,,,,,"",,,"",,
2019,126047683,114326532,2,8,,,,,,"",,,"",,
2019,126047682,114326532,1,4,,,,5,26,"F",1,2,"R",26,0
2019,126047686,114326535,1,1,,,,,,"",,,"",,
2019,126047688,114326537,1,8,,,,,,"",,,"",,
2019,126048648,114331166,1,4,,,,5,90,"M",1,2,"N",90,0
2019,126047691,114326540,1,4,,,,5,11,"F",1,2,"R",11,0
2019,126047692,114326541,1,4,,,,5,25,"F",1,1,"R",25,0
2019,126047693,114326542,1,4,,,,5,31,"M",1,1,"",31,0
2019,126047694,114326543,1,1,,,,,,"",,,"",,
2019,126047695,114326544,1,1,,,,,,"",,,"",,
2019,126047696,114326545,1,4,,,,5,61,"F",1,1,"",61,0
2019,126047697,114326546,1,8,,,,,,"",,,"",,
2019,126047698,114326547,1,4,,,,5,65,"F",1,2,"R",65,0
2019,126047699,114326548,1,8,,,,,,"",,,"",,
2019,126048660,114326549,1,1,,,,,,"",,,"",,
2019,126047701,114326551,1,4,,,,5,37,"F",1,1,"R",37,0
2019,126047702,114326552,1,4,,,,5,49,"F",3,2,"R",49,0
2019,126047703,114326553,1,1,,,,,,"",,,"",,
2019,126047705,114326554,1,4,,,,5,20,"F",1,3,"U",20,0
2019,126047706,114326555,1,4,,,,5,41,"M",1,2,"R",41,0
2019,126047580,114326446,1,4,,,,5,39,"F",1,2,"U",39,0
2019,126047582,114326448,1,8,,,,,,"",,,"",,
2019,126047584,114326450,2,4,,,,5,20,"F",1,2,"R",20,0
2019,126047585,114326450,1,4,,,,5,3,"F",1,3,"R",3,0
2019,126048598,114331118,1,3,,,,,,"",,,"",,
2019,126048599,114331119,2,4,,,,5,58,"F",1,1,"R",58,0
2019,126048600,114331119,1,4,,,,5,77,"F",1,1,"R",77,0
2019,126047590,114326455,1,4,,,,5,16,"F",1,1,"R",16,0
2019,126048602,114326455,2,4,,,,5,13,"M",1,1,"R",13,0
2019,126047592,114326457,1,4,,,,5,55,"M",1,3,"R",55,0
2019,126047594,114326459,1,4,,,,5,82,"M",1,2,"R",82,0
2019,126047595,114326460,1,4,,,,5,36,"M",1,1,"N",36,0
2019,126047596,114326460,2,4,,,,5,24,"M",1,1,"N",24,0
2019,126047600,114326463,1,4,,,,5,29,"F",1,1,"R",29,0
2019,126047604,114326465,2,4,,,,5,5,"M",0,2,"N",5,0
2019,126047603,114326465,1,4,,,,5,3,"M",0,2,"N",3,0
2019,126047609,114326469,1,8,,,,,,"",,,"",,
2019,126047610,114326469,2,1,,,,,,"",,,"",,
2019,126047613,114326472,1,8,,,,,,"",,,"",,
2019,126047614,114326473,1,4,,,,5,12,"F",2,3,"U",12,0
2019,126047618,114326476,1,8,,,,,,"",,,"",,
2019,126047625,114326482,1,1,,,,,,"",,,"",,
2019,126048616,114326485,1,8,,,,,,"",,,"",,
2019,126047630,114326487,1,4,,,,5,38,"F",1,1,"R",38,0
2019,126048617,114331134,1,8,,,,,,"",,,"",,
2019,126047632,114326489,1,4,,,,5,31,"F",1,1,"R",31,0
2019,126047634,114326491,1,1,,,,,,"",,,"",,
2019,126047638,114326494,2,4,,,,5,5,"M",0,2,"R",5,0
2019,126047636,114326494,1,4,,,,5,39,"F",1,2,"R",39,0
2019,126047639,114326495,1,8,,,,,,"",,,"",,
2019,126047640,114326496,1,4,,,,5,15,"F",1,2,"R",15,0
2019,126047644,114326500,1,1,,,,,,"",,,"",,
2019,126047647,114326503,1,1,,,,,,"",,,"",,
2019,126048624,114326505,1,4,,,,5,48,"F",1,2,"R",48,0
2019,126047649,114326506,1,4,,,,5,63,"M",1,1,"R",63,0
2019,124026207,112516215,1,4,,,,5,83,"M",1,2,"N",83,0
2019,124026208,112516216,1,4,,,,5,24,"M",1,1,"U",24,0
2019,124026211,112516218,1,4,,,,5,16,"M",2,1,"R",16,0
2019,124029487,112509883,1,4,,,,5,64,"M",1,1,"R",64,0
2019,124029488,112509884,1,4,,,,5,6,"F",1,2,"R",6,0
2019,124026212,112516220,1,4,,,,5,60,"F",0,2,"R",60,0
2019,124033278,112513714,1,4,,,,5,34,"F",1,2,"R",34,0
2019,124033280,112513715,1,4,,,,5,15,"M",1,1,"R",15,0
2019,124033279,112513715,2,4,,,,5,17,"M",1,1,"",17,0
2019,124026213,112516221,1,4,,,,5,32,"M",1,1,"R",32,0
2019,124026215,112516222,1,4,,,,5,52,"F",1,1,"R",52,0
2019,124026216,112516223,1,4,,,,5,45,"F",1,1,"R",45,0
2019,124026217,112516224,1,8,,,,,,"",,,"",,
2019,124026218,112509889,1,1,,,,,,"",,,"",,
2019,124026219,112516226,1,4,,,,5,49,"M",1,1,"R",49,0
2019,124026220,112516228,1,1,,,,,,"",,,"",,
2019,124026223,112516231,1,4,,,,5,41,"F",1,2,"R",41,0
2019,124026225,112516232,2,4,,,,5,37,"F",2,2,"N",37,0
2019,124026224,112516232,1,4,,,,5,37,"M",2,2,"N",37,0
2019,124033287,112513723,1,4,,,,5,65,"M",3,2,"R",65,0
2019,124026227,112509896,1,8,,,,,,"",,,"",,
2019,124029503,112516234,1,1,,,,,,"",,,"",,
2019,124026228,112516235,1,4,,,,5,14,"M",1,2,"R",14,0
2019,124026229,112516236,1,4,,,,5,61,"M",2,2,"R",61,0
2019,124029507,112509902,1,4,,,,4,,"M",1,3,"U",,
2019,124026231,112516237,1,8,,,,,,"",,,"",,
2019,124026233,112516239,1,4,,,,5,22,"F",1,1,"R",22,0
2019,124026234,112516240,1,4,,,,5,46,"M",1,2,"R",46,0
2019,124033297,112513731,1,4,,,,5,50,"F",1,2,"R",50,0
2019,124026241,112516246,1,4,,,,5,22,"M",1,1,"R",22,0
2019,124026244,112516248,1,8,,,,,,"",,,"",,
2019,124026248,112516252,1,8,,,,,,"",,,"",,
2019,124029516,112509913,2,1,,,,,,"",,,"",,
2019,124029517,112509913,1,8,,,,,,"",,,"",,
2019,124026249,112516253,1,4,,,,5,57,"M",1,1,"R",57,0
2019,124026251,112516255,1,1,,,,,,"",,,"",,
2019,124026252,112516256,1,4,,,,5,36,"F",1,2,"R",36,0
2019,124026253,112516257,1,4,,,,5,32,"F",1,2,"R",32,0
2019,124026254,112516258,1,1,,,,,,"",,,"",,
2019,124029527,112509923,1,4,,,,5,28,"M",1,2,"",28,0
2019,124026255,112516259,1,4,,,,5,22,"M",1,2,"R",22,0
2019,124026258,112516263,1,4,,,,5,29,"M",1,2,"N",29,0
2019,124026260,112516264,1,8,,,,,,"",,,"",,
2019,124026259,112516264,2,4,,,,5,4,"F",1,1,"R",4,0
2019,124026261,112516265,2,4,,,,5,26,"F",2,1,"R",26,0
2019,124026262,112516265,1,4,,,,5,31,"F",1,1,"R",31,0
2019,124026263,112516266,1,4,,,,4,,"U",0,3,"",,
2019,124026264,112516267,1,4,,,,5,27,"F",1,2,"",27,0
2019,124026265,112516268,1,4,,,,5,83,"M",1,1,"",83,0
2019,124026266,112516269,1,4,,,,5,53,"F",1,2,"N",53,0
2019,124026270,112516272,1,8,,,,,,"",,,"",,
2019,124026271,112516273,1,4,,,,5,28,"F",1,2,"R",28,0
2019,124026272,112516274,1,4,,,,5,46,"M",1,2,"",46,0
2019,124026274,112516276,1,4,,,,5,71,"F",1,2,"R",71,0
2019,124033312,112513745,1,4,,,,5,91,"F",1,2,"R",91,0
2019,124026275,112516277,1,3,,,,,,"",,,"",,
2019,128362055,117155666,1,1,,,,,,"",,,"",,
2019,128362059,117155670,1,4,,,,5,54,"M",1,2,"R",54,0
2019,128362062,117155673,1,4,,,,5,24,"M",3,2,"R",24,0
2019,128362057,117155668,1,4,,,,5,17,"F",1,2,"U",17,0
2019,128362066,117155677,1,1,,,,,,"",,,"",,
2019,128362070,117155681,1,4,,,,5,37,"F",1,1,"",37,0
2019,128362082,117155691,1,4,,,,5,57,"F",2,2,"R",57,0
2019,128362080,117155691,2,4,,,,5,35,"M",2,2,"R",35,0
2019,128362083,117155691,3,8,,,,,,"",,,"",,
2019,128362085,117155693,1,4,,,,5,39,"F",1,1,"R",39,0
2019,128362089,117155697,1,8,,,,,,"",,,"",,
2019,128362091,117155699,1,8,,,,,,"",,,"",,
2019,128362098,117155703,1,8,,,,,,"",,,"",,
2019,128362100,117155705,1,4,,,,5,23,"M",1,1,"R",23,0
2019,128362104,117155709,1,4,,,,5,30,"F",1,3,"R",30,0
2019,128362109,117155714,1,4,,,,5,57,"F",1,3,"R",57,0
2019,128362114,117155719,1,4,,,,5,13,"M",1,1,"R",13,0
2019,128362136,117155735,1,4,,,,5,26,"M",3,2,"R",26,0
2019,128362135,117155735,2,4,,,,5,22,"F",3,2,"R",22,0
2019,128362138,117155737,1,8,,,,,,"",,,"",,
2019,128362142,117155740,1,8,,,,,,"",,,"",,
2019,128362149,117155746,1,4,,,,5,61,"M",1,2,"R",61,0
2019,128362154,117155751,1,4,,,,5,46,"M",1,1,"R",46,0
2019,128362157,117155754,1,4,,,,5,30,"M",1,1,"R",30,0
2019,128362162,117155758,1,1,,,,,,"",,,"",,
2019,128362163,117155759,1,4,,,,5,33,"M",1,2,"R",33,0
2019,128362180,117155772,1,4,,,,5,33,"M",1,1,"R",33,0
2019,128362184,117155776,1,4,,,,5,70,"F",1,1,"R",70,0
2019,128362192,117155783,1,1,,,,,,"",,,"",,
2019,128362194,117155785,1,8,,,,,,"",,,"",,
2019,128362198,117155789,1,4,,,,5,54,"M",1,2,"R",54,0
2019,128362205,117155795,1,4,,,,5,64,"M",1,1,"R",64,0
2019,128362206,117155796,1,4,,,,5,45,"M",1,2,"R",45,0
2019,128362217,117155807,1,4,,,,5,49,"F",1,1,"R",49,0
2019,128362256,117155840,1,4,,,,5,58,"F",1,2,"R",58,0
2019,128362279,117155862,1,4,,,,5,24,"F",1,2,"R",24,0
2019,128362291,117155868,1,1,,,,,,"",,,"",,
2019,128362297,117155872,1,4,,,,5,16,"F",1,2,"R",16,0
2019,128362349,117155912,1,1,,,,,,"",,,"",,
2019,128362364,117155925,1,8,,,,,,"",,,"",,
2019,128362455,117155999,1,8,,,,,,"",,,"",,
2019,129968752,118641268,1,4,,,,5,59,"F",2,2,"R",59,0
2019,129968757,118641273,1,4,,,,5,45,"F",1,2,"N",45,0
2019,129980409,118646871,1,4,,,,5,51,"M",1,2,"R",51,0
2019,129968764,118641279,1,1,,,,,,"",,,"",,
2019,129973740,118641283,1,4,,,,5,54,"M",1,2,"R",54,0
2019,129968774,118641287,1,1,,,,,,"",,,"",,
2019,129980422,118646886,2,1,,,,,,"",,,"",,
2019,129980423,118646886,1,8,,,,,,"",,,"",,
2019,129968784,118641297,1,4,,,,5,43,"M",1,2,"R",43,0
2019,129980431,118641309,1,4,,,,5,27,"M",1,2,"R",27,0
2019,129973744,118641315,1,8,,,,,,"",,,"",,
2019,129968816,118646909,1,1,,,,,,"",,,"",,
2019,129973746,118646914,1,4,,,,5,50,"F",1,1,"R",50,0
2019,129968838,118646922,1,4,,,,5,88,"M",1,2,"R",88,0
2019,129968841,118641346,1,4,,,,5,38,"F",1,2,"R",38,0
2019,129968848,118641351,1,1,,,,,,"",,,"",,
2019,129980478,118646939,1,4,,,,5,72,"M",1,1,"R",72,0
2019,129968853,118641358,1,4,,,,5,55,"F",1,2,"",55,0
2019,129968856,118641360,1,4,,,,5,53,"M",2,2,"R",53,0
2019,129980485,118641361,1,4,,,,5,58,"F",1,2,"R",58,0
2019,129968863,118641365,1,4,,,,5,20,"F",1,1,"R",20,0
2019,129969068,118641536,1,4,,,,5,43,"M",1,2,"",43,0
2019,129969075,118641543,1,8,,,,,,"",,,"",,
2019,129969081,118641548,1,4,,,,5,21,"F",3,2,"R",21,0
2019,129980608,118647058,1,8,,,,,,"",,,"",,
2019,129969088,118641553,1,8,,,,,,"",,,"",,
