"DATA_YEAR","WEAPON_ID","OFFENSE_ID","NIBRS_WEAPON_ID"
2019,18,145520873,28560983
2019,9,145520877,28560985
2019,18,145501167,28560984
2019,9,145521181,28560989
2019,20,145521190,28560990
2019,20,145520894,28572897
2019,18,145520898,28560991
2019,18,145521199,28560993
2019,20,145521204,28572898
2019,20,145521211,28560994
2019,12,145521222,28560997
2019,20,145520909,28572900
2019,20,145520911,28560998
2019,11,145521242,28572902
2019,20,145521246,28561001
2019,12,145521263,28561007
2019,10,145520926,28572903
2019,12,145520929,28561009
2019,12,145520931,28572905
2019,20,145521287,28561013
2019,12,145521286,28561012
2019,20,145520945,28561014
2019,20,145520957,28572906
2019,20,145521342,28572907
2019,12,145521357,28561021
2019,12,145521353,28561020
2019,3,145521358,28561022
2019,20,145521378,28572908
2019,3,145520984,28572909
2019,20,145520992,28572910
2019,12,145521397,28572911
2019,2,145521416,28561026
2019,20,145521445,28561028
2019,12,145521452,28561029
2019,19,145521462,28561030
2019,18,145521463,28561031
2019,3,145521051,28561034
2019,20,145521060,28572918
2019,12,145521478,28572916
2019,19,145521502,28572920
2019,3,145521063,28572919
2019,3,145521066,28572921
2019,20,145521521,28572925
2019,19,145521077,28572924
2019,12,145521522,28572926
2019,20,145521537,28572927
2019,20,145521105,28572930
2019,12,145521549,28561044
2019,12,145521100,28572929
2019,20,145521566,28561046
2019,12,145521560,28561047
2019,19,145521569,28561049
2019,18,145521131,28572932
2019,3,145521592,28561050
2019,20,145521147,28572934
2019,12,145521154,28572935
2019,20,145521617,28572936
2019,3,145521159,28561053
2019,19,145521168,28561055
2019,20,145521629,28561057
2019,9,145526174,28572938
2019,19,145526189,28572939
2019,4,145526193,28572940
2019,10,145526216,28572942
2019,12,145526214,28561058
2019,11,145526232,28572943
2019,20,145521692,28561060
2019,2,145521702,28572945
2019,18,145521702,28572947
2019,12,145521702,28572944
2019,12,145526246,28572948
2019,20,145526250,28572949
2019,20,145526255,28572950
2019,20,145521717,28561063
2019,2,145521721,28561064
2019,3,145521720,28572952
2019,12,145521725,28572953
2019,12,145521730,28572955
2019,20,145521737,28561068
2019,20,145521744,28561069
2019,12,145526286,28572958
2019,19,145526284,28572957
2019,12,145521749,28572959
2019,20,145526291,28572960
2019,2,145526288,28561071
2019,9,145526297,28572962
2019,20,145521766,28561074
2019,20,145521770,28561075
2019,20,145521776,28572965
2019,19,145526325,28572966
2019,12,145521792,28572967
2019,20,145521789,28561077
2019,11,145526335,28572970
2019,12,145526333,28572969
2019,20,145526336,28572971
2019,20,145526348,28572973
2019,20,145521807,28561078
2019,20,145526369,28572976
2019,12,145526388,28572982
2019,19,145526410,28572986
2019,18,145526421,28572988
2019,20,145526425,28561089
2019,20,145526426,28572989
2019,20,145526429,28572990
2019,3,145526432,28572991
2019,18,145526444,28561092
2019,20,145521884,28561094
2019,12,145521891,28572995
2019,19,145521896,28561095
2019,12,145521897,28561096
2019,9,145521909,28561097
2019,12,145521911,28561098
2019,19,145521931,28561100
2019,20,145521940,28561101
2019,10,145521967,28561102
2019,12,145521968,28561103
2019,12,145521969,28561104
2019,20,145521979,28561105
2019,12,145521992,28561106
2019,12,145521995,28561107
2019,16,145522015,28561109
2019,20,145526510,28572997
2019,20,145526526,28561113
2019,12,145522051,28561116
2019,18,145522052,28561117
2019,12,145522050,28573000
2019,20,145522054,28561118
2019,12,145526560,28573004
2019,12,145526562,28573005
2019,12,145522067,28573006
2019,20,145526585,28573007
2019,20,145522079,28573009
2019,12,145526598,28561121
2019,19,145526601,28573011
2019,19,145526611,28573012
2019,20,145526619,28573013
2019,19,145526621,28573014
2019,12,145526625,28573016
2019,20,145526634,28573017
2019,3,145526638,28573018
2019,20,145522105,28561124
2019,20,145526658,28573022
2019,19,145522119,28573024
2019,12,145522118,28561125
2019,12,145522129,28561127
2019,18,145526685,28561129
2019,12,145522143,28561132
2019,20,145522148,28561133
2019,5,145522146,28573031
2019,20,145526722,28573033
2019,20,145526723,28573034
2019,19,145526724,28561135
2019,20,145522157,28561137
2019,12,145522161,28573037
2019,20,145522165,28561140
2019,12,145522176,28573043
2019,20,145526776,28573044
2019,20,145526784,28573045
2019,20,145522183,28561146
2019,20,145526797,28573051
2019,20,145526809,28573055
2019,20,145526819,28573058
2019,12,145526833,28573060
2019,20,145522211,28573061
2019,18,145522221,28561149
2019,20,145526875,28573064
2019,9,145522235,28561155
2019,19,145522242,28561156
2019,20,145522245,28561158
2019,12,145526903,28573070
2019,20,145522258,28561159
2019,9,145526920,28561161
2019,18,145526957,28573078
2019,12,145522309,28561166
2019,12,145526979,28573082
2019,20,145522320,28573085
2019,20,145522327,28573086
2019,20,145527001,28561170
2019,3,145527005,28573090
2019,3,145522344,28573091
2019,3,145522343,28561171
2019,20,145527014,28561172
2019,20,145527017,28573095
2019,18,145522362,28561175
2019,20,145527032,28561179
2019,12,145522373,28561180
2019,20,145527048,28561181
2019,10,145522390,28573099
2019,12,145527072,28573101
2019,9,145522408,28561183
2019,18,145527102,28573104
2019,12,145522421,28573105
2019,3,145527122,28561185
2019,20,145522426,28561186
2019,20,145522430,28561187
2019,18,145527145,28573111
2019,20,145522443,28561188
2019,20,145527159,28573114
2019,12,145522445,28561189
2019,19,145522446,28561190
2019,20,145522457,28573116
2019,20,145522458,28561191
2019,12,145527186,28573118
2019,20,145522465,28561193
2019,2,145522472,28561194
2019,9,145527217,28573120
2019,12,145522493,28573121
2019,20,145527248,28573124
2019,9,145527252,28573126
2019,9,145527256,28561198
2019,9,145522509,28561197
2019,18,145522518,28573129
2019,12,145527293,28573134
2019,9,145522542,28561203
2019,18,145522552,28561205
2019,18,145522551,28573144
2019,20,145522550,28561204
2019,20,145522559,28573145
2019,12,145522564,28561208
2019,12,145522566,28561209
2019,9,145527341,28561210
2019,12,145522567,28573147
2019,12,145527392,28573153
2019,12,145522597,28561215
2019,2,145522601,28561217
2019,20,145527407,28561218
2019,12,145527410,28573156
2019,12,145522608,28561219
2019,3,145522617,28561220
2019,10,145522647,28561225
2019,12,145522648,28561226
2019,12,145527468,28573159
2019,11,145522670,28561227
2019,12,145527521,28573168
2019,12,145527522,28573169
2019,12,145522689,28561230
2019,12,145527534,28573172
2019,18,145522698,28561231
2019,12,145527543,28573176
2019,12,145522704,28561232
2019,12,145527561,28573177
2019,20,145522710,28561233
2019,12,145522711,28561234
2019,12,145527570,28573179
2019,12,145527582,28573181
2019,12,145522745,28561237
2019,3,145527608,28573182
2019,20,145527613,28573184
2019,20,145522763,28561238
2019,20,145522768,28561240
2019,20,145522767,28561239
2019,20,145527657,28561242
2019,12,145527656,28573189
2019,12,145522802,28561243
2019,12,145527694,28573191
2019,12,145527695,28573192
2019,20,145527716,28573196
2019,20,145522832,28573197
2019,3,145522852,28561245
2019,20,145527775,28573207
2019,20,145522896,28561247
2019,20,145522898,28561248
2019,12,145522899,28573211
2019,12,145522901,28561249
2019,12,145522906,28561250
2019,12,145522907,28561251
2019,20,145527823,28573218
2019,12,145527826,28573219
2019,12,145527827,28573220
2019,20,137025007,25578950
2019,20,137025017,25582175
2019,19,137014778,25582177
2019,18,137014778,25582178
2019,12,137015159,25575987
2019,12,137027476,25579014
2019,12,137027494,25579016
2019,12,137015193,25575990
2019,12,137027574,25579029
2019,20,137024906,25582164
2019,3,137026935,25582169
2019,20,137025013,25582174
2019,20,137027056,25575953
2019,20,137025074,25582184
2019,12,137027427,25575983
2019,10,137015189,25575989
2019,12,137027515,25582250
2019,12,137025648,25579023
2019,18,137024982,25582172
2019,20,137014745,25578948
2019,20,137025001,25575943
2019,19,137027018,25578952
2019,12,137025085,25582185
2019,12,137025423,25582214
2019,20,139044258,26176227
2019,20,137382087,25688198
2019,12,137377820,25688250
2019,12,137382568,25688256
2019,20,137382602,25693684
2019,12,137382099,25693625
2019,20,137377881,25693681
2019,12,137382022,25693609
2019,20,137382065,25693616
2019,20,137382121,25693629
2019,12,137377735,25688235
2019,20,137377796,25688245
2019,12,137382553,25693680
2019,20,137377999,25693694
2019,20,137377396,25693623
2019,12,137377753,25688240
2019,12,137377781,25693667
2019,12,137377957,25693688
2019,12,137382699,25693693
2019,20,137377394,25688197
2019,12,137377420,25688203
2019,12,137382369,25693656
2019,20,137382537,25688253
2019,20,139044263,26176230
2019,20,139044250,26176223
2019,3,139039682,26171719
2019,20,139044238,26176218
2019,2,139034516,26166599
2019,2,139034515,26166598
2019,12,139044601,26176309
2019,20,139040128,26176792
2019,20,139040127,26176791
2019,12,139044750,26176330
2019,12,139034834,26166642
2019,12,139040194,26176803
2019,20,139040197,26176804
2019,20,139040212,26176807
2019,12,139034952,26166655
2019,3,139040276,26176364
2019,12,139044987,26176369
2019,3,139045001,26176373
2019,20,139040321,26176815
2019,12,139045140,26176387
2019,20,139045161,26176393
2019,20,139040470,26176827
2019,12,137014797,25575952
2019,12,137025437,25582218
2019,12,137025444,25582220
2019,12,137027601,25582264
2019,12,137025500,25582229
2019,12,137025541,25579009
2019,12,137025684,25582261
2019,20,137377363,25688192
2019,9,137382582,25688258
2019,12,137377950,25688268
2019,18,137546374,25741795
2019,12,137546383,25751779
2019,20,137551315,25741798
2019,2,137546422,25751784
2019,20,137546432,25751787
2019,20,137556469,25746826
2019,20,137513917,25726128
2019,20,139044262,26171717
2019,20,139039667,26171718
2019,2,139044283,26171724
2019,3,139039715,26171723
2019,20,139034518,26171726
2019,12,139044355,26176251
2019,20,139039781,26171735
2019,2,139039788,26171738
2019,2,139039789,26171739
2019,20,139034571,26166608
2019,9,139044399,26166609
2019,12,139039816,26171743
2019,2,139039825,26171745
2019,20,139039828,26171746
2019,20,139034586,26176267
2019,2,139039880,26171755
2019,3,139039917,26171757
2019,10,139039921,26171758
2019,12,139034624,26166617
2019,20,139039940,26176298
2019,12,139044577,26176301
2019,20,139044648,26176314
2019,18,139044670,26176316
2019,20,139044830,26176340
2019,10,139044854,26176346
2019,19,139044853,26166651
2019,20,139040284,26176813
2019,3,139044983,26176367
2019,20,139040311,26176814
2019,3,139045051,26176375
2019,20,139040364,26176817
2019,12,139040385,26176820
2019,12,139045138,26176385
2019,20,139040445,26176823
2019,11,139040463,26176392
2019,20,139040466,26176825
2019,12,139045174,26176395
2019,12,139045184,26176396
2019,20,139045189,26176398
2019,12,139045208,26176401
2019,20,139045212,26176402
2019,12,139045234,26176406
2019,20,139040536,26176831
2019,12,139040537,26176832
2019,2,139040542,26176834
2019,19,139045258,26176412
2019,12,139045299,26176420
2019,12,139040567,26176836
2019,20,139045304,26176422
2019,20,139045320,26176424
2019,12,139045337,26176426
2019,3,139045352,26176428
2019,12,139045385,26176432
2019,20,139040606,26176840
2019,12,139040611,26176841
2019,12,139045412,26176435
2019,12,139040621,26176842
2019,20,139040623,26176843
2019,12,139045428,26176437
2019,3,139045439,26176439
2019,12,139040632,26176844
2019,20,139040635,26176845
2019,20,139045461,26176446
2019,20,139040640,26176846
2019,12,137546385,25751780
2019,19,137556368,25746816
2019,11,137546395,25746818
2019,20,137546429,25751786
2019,12,137551331,25741801
2019,20,137546441,25751788
2019,20,137551337,25741803
2019,3,137546464,25751789
2019,12,137546469,25751790
2019,20,137556580,25746847
2019,9,137546516,25751796
2019,3,137546516,25751797
2019,12,137546524,25751798
2019,12,137546534,25751799
2019,12,137546535,25751800
2019,9,137546598,25751805
2019,12,137551441,25741819
2019,9,137546614,25751806
2019,20,137546618,25751807
2019,20,137556684,25751809
2019,12,137546625,25751810
2019,20,137546636,25751812
2019,20,137556697,25746866
2019,19,137546660,25751816
2019,20,137546666,25751817
2019,12,137546671,25751818
2019,12,137546682,25751820
2019,12,137556718,25746872
2019,12,137551312,25741797
2019,20,139039954,26176765
2019,20,139044260,26176228
2019,20,139039663,26166593
2019,20,139039973,26176302
2019,20,139034700,26166626
2019,19,139034704,26166627
2019,20,139044634,26176778
2019,2,137377312,25688179
2019,3,137382009,25693605
2019,12,137382055,25688187
2019,20,137382078,25693621
2019,12,137377704,25693657
2019,12,137382400,25693659
2019,12,137382430,25688237
2019,12,137382473,25688244
2019,9,137382541,25693676
2019,20,137377382,25688195
2019,20,137377416,25693628
2019,20,137377722,25688234
2019,20,137014748,25582173
2019,12,137014782,25575948
2019,12,137510121,25716592
2019,12,137510018,25716573
2019,12,137510117,25716589
2019,12,137513982,25726135
2019,9,137517011,25720907
2019,12,137513996,25726142
2019,19,137510214,25716610
2019,2,137510220,25716611
2019,12,137514084,25726152
2019,20,137514154,25726162
2019,18,137510308,25716623
2019,12,137514193,25726167
2019,20,137510321,25716624
2019,20,137510324,25716625
2019,20,137514205,25726169
2019,12,137510329,25716626
2019,20,137510334,25716627
2019,20,137510351,25716630
2019,20,137510437,25716636
2019,12,137510443,25716637
2019,12,137027425,25579005
2019,20,137027047,25578955
2019,12,137027335,25578993
2019,14,137027357,25582219
2019,12,137027510,25579018
2019,12,137015246,25575995
2019,12,137025666,25579026
2019,12,137517151,25720929
2019,20,137510463,25716640
2019,12,137510482,25716641
2019,19,137510486,25716642
2019,20,137510494,25716643
2019,20,137517220,25720941
2019,12,137510522,25716645
2019,5,137510528,25716647
2019,12,137510529,25716648
2019,12,137517233,25720944
2019,20,137510531,25716650
2019,20,137510536,25716652
2019,12,137517241,25720945
2019,20,137517244,25720947
2019,20,137510542,25716654
2019,3,137510548,25716655
2019,20,137510550,25716656
2019,20,137510568,25716657
2019,20,137517284,25720952
2019,12,137510587,25716658
2019,20,137517333,25716663
2019,12,137514445,25726207
2019,20,137510631,25716664
2019,12,137510634,25716665
2019,11,137510663,25716666
2019,12,137510664,25716667
2019,12,137510671,25716668
2019,20,137510672,25716669
2019,3,137510679,25716671
2019,18,137510681,25716672
2019,12,137510698,25716673
2019,20,137510699,25716674
2019,12,137510700,25716675
2019,12,137510704,25716676
2019,12,137510717,25716678
2019,12,137510730,25716679
2019,20,137510731,25716680
2019,3,137510734,25716681
2019,20,137510735,25716682
2019,20,137510740,25716683
2019,19,137510755,25716686
2019,3,137510765,25716687
2019,12,137510766,25716688
2019,12,137510768,25716689
2019,20,137517483,25720974
2019,3,137510777,25716691
2019,20,137517487,25720975
2019,10,137517489,25720976
2019,10,137517490,25720977
2019,20,137510781,25716692
2019,20,137517508,25720982
2019,9,137510800,25716696
2019,20,137510808,25716697
2019,20,137510810,25716698
2019,12,137510824,25716699
2019,12,137510825,25716700
2019,20,137510832,25716701
2019,12,137014694,25575934
2019,12,137024926,25582167
2019,20,137025016,25578951
2019,19,137014786,25575949
2019,3,137027365,25575979
2019,20,137025603,25582251
2019,20,137377327,25688181
2019,3,137382454,25693666
2019,12,137377882,25688254
2019,12,137382580,25688257
2019,18,139034471,26171715
2019,3,139034491,26166595
2019,2,139034489,26166594
2019,20,139044286,26176234
2019,12,139034549,26171730
2019,3,139034694,26166625
2019,12,139034715,26166628
2019,18,139040049,26176312
2019,2,139044669,26176315
2019,12,139040101,26176788
2019,12,137377720,25693660
2019,20,137382462,25688243
2019,3,137377810,25688248
2019,9,137382649,25688266
2019,12,137382652,25693687
2019,12,137377986,25688273
2019,20,137377386,25693620
2019,20,137382108,25688201
2019,12,137377425,25688204
2019,12,137377670,25688229
2019,12,137382360,25693655
2019,20,137377808,25688247
2019,12,137509973,25716566
2019,20,137382057,25688188
2019,20,137377411,25688202
2019,12,137377329,25688182
2019,20,137377360,25688190
2019,20,137377719,25693658
2019,12,137377857,25693679
2019,12,137377968,25688272
2019,18,137377359,25688189
2019,12,137382434,25688238
2019,20,137377898,25688260
2019,12,137377905,25688261
2019,3,137382616,25693685
2019,12,137377937,25693686
2019,20,137382058,25693613
2019,20,137382082,25688196
2019,12,137377791,25693670
2019,18,137510046,25716579
2019,12,137377762,25688241
2019,20,137377919,25688263
2019,20,137377936,25688265
2019,12,137377964,25688271
2019,20,137546343,25751777
2019,20,137556326,25746807
2019,12,137377371,25688193
2019,20,137377379,25688194
2019,12,137382493,25693673
2019,12,137377829,25688251
2019,12,137377990,25688274
2019,12,137382707,25693695
2019,20,137510098,25716586
2019,20,137510110,25716588
2019,12,137556292,25746798
2019,11,137556316,25746804
2019,20,137546337,25751775
2019,20,137546338,25751776
2019,19,137556335,25746809
2019,12,137556385,25746819
2019,12,137377336,25693610
2019,21,137377361,25688191
2019,20,137509922,25716551
2019,12,137509937,25716555
2019,12,137509885,25716546
2019,12,137509947,25716557
2019,2,137513884,25716584
2019,20,137377365,25693614
2019,3,137377677,25688232
2019,12,137377738,25693664
2019,10,137377763,25693665
2019,12,137382589,25693683
2019,20,137509953,25716560
2019,12,137509884,25716545
2019,19,137509904,25716547
2019,2,137509929,25716554
2019,12,137509944,25716556
2019,19,137509952,25716559
2019,19,137510128,25716597
2019,12,137513951,25726133
2019,19,137513957,25726134
2019,12,137517009,25716606
2019,12,137517012,25726138
2019,19,137510192,25726145
2019,20,137510230,25716612
2019,19,137514180,25726165
2019,20,137514191,25726166
2019,12,137510328,25726170
2019,19,137510331,25720920
2019,20,137510340,25716628
2019,20,137517104,25720921
2019,20,137510396,25716633
2019,6,137510400,25716634
2019,20,137517140,25720926
2019,4,137509987,25716567
2019,18,137510140,25716600
2019,19,137510156,25726132
2019,12,137546373,25741794
2019,20,137546393,25751782
2019,20,137546424,25746821
2019,20,137546427,25751785
2019,20,137556430,25746824
2019,20,137556456,25746825
2019,12,137556475,25746828
2019,19,137551339,25741804
2019,3,137556495,25746831
2019,12,137556500,25746833
2019,12,137556561,25746845
2019,22,137551361,25741807
2019,12,137377337,25688183
2019,20,137382063,25693615
2019,18,137377384,25693619
2019,20,137377406,25688200
2019,12,137382417,25688236
2019,9,137377752,25688239
2019,12,137382488,25688246
2019,12,137382487,25693671
2019,12,137382500,25688249
2019,20,137377837,25688252
2019,20,137382583,25688259
2019,12,137382625,25688264
2019,12,137377944,25688267
2019,20,139034513,26166597
2019,20,139044303,26176236
2019,20,139044307,26166603
2019,20,139044308,26176237
2019,20,139034562,26166605
2019,20,139034566,26166607
2019,12,139044374,26176256
2019,20,139034577,26166610
2019,18,139044416,26176260
2019,12,139039829,26171747
2019,20,139039833,26171748
2019,18,139034584,26166611
2019,20,139044453,26176271
2019,10,139034596,26176272
2019,9,139034596,26176273
2019,10,139034597,26166612
2019,18,139044463,26176277
2019,20,139034607,26166614
2019,3,139044476,26176280
2019,3,139044477,26176281
2019,20,139039868,26171753
2019,19,139039901,26171756
2019,20,139034615,26166615
2019,12,139034649,26176303
2019,20,139044596,26176305
2019,18,139040029,26176311
2019,2,139034709,26176777
2019,20,139034713,26176779
2019,20,139040080,26176783
2019,20,139040082,26176784
2019,20,139044686,26176319
2019,19,139034796,26166634
2019,19,139034821,26166639
2019,12,139034853,26176796
2019,20,139034855,26166644
2019,3,139040164,26176337
2019,3,139040165,26176798
2019,20,139034902,26176343
2019,10,139034913,26166652
2019,20,137510074,25716582
2019,19,137510123,25716594
2019,3,137516993,25720903
2019,6,137510159,25716604
2019,20,137546421,25751783
2019,20,137556429,25746823
2019,19,137556474,25746827
2019,12,137551341,25741805
2019,18,137556506,25746834
2019,18,137556529,25746839
2019,9,137556533,25746841
2019,20,137556544,25746843
2019,19,137556577,25746846
2019,2,137556601,25746850
2019,2,137556603,25746851
2019,2,137556600,25746849
2019,12,137556609,25746852
2019,20,137556621,25746854
2019,20,137556627,25746855
2019,10,137556629,25746856
2019,12,137556630,25746857
2019,20,137546555,25751801
2019,20,137556641,25746858
2019,12,137556646,25746859
2019,12,137556647,25746860
2019,3,137556654,25746861
2019,20,137556658,25746862
2019,9,137546591,25751802
2019,20,137551440,25741818
2019,12,137556686,25746863
2019,12,137556687,25746864
2019,12,137556689,25746865
2019,19,137546639,25751813
2019,20,137546644,25751814
2019,19,137556701,25746867
2019,20,137546659,25751815
2019,12,137551486,25741828
2019,12,137551485,25746870
2019,12,137556717,25746871
2019,9,137546686,25751821
2019,20,137556727,25746873
2019,12,137556735,25746874
2019,20,137551532,25741836
2019,12,137556746,25746875
2019,12,137556755,25746876
2019,12,137556757,25746877
2019,2,137551568,25741841
2019,20,137556769,25746878
2019,12,137556772,25746880
2019,12,137556801,25746883
2019,10,137556802,25746884
2019,20,137556804,25746885
2019,12,137551620,25741848
2019,12,137556847,25746890
2019,18,137556851,25746891
2019,12,137556857,25746892
2019,3,137551681,25741854
2019,3,137551708,25746896
2019,3,137556883,25746895
2019,3,137556895,25746898
2019,12,137556896,25746899
2019,12,137556899,25746900
2019,2,137556900,25746901
2019,12,137556907,25746903
2019,12,137556908,25746904
2019,20,137556924,25746906
2019,20,137551769,25741861
2019,12,137556941,25746908
2019,12,137556943,25746909
2019,12,137509914,25716548
2019,12,137509950,25716558
2019,20,137509925,25716553
2019,12,137382603,25688262
2019,12,137382670,25688270
2019,9,137510014,25716571
2019,9,137510015,25716572
2019,12,137556954,25746912
2019,12,137556956,25746913
2019,20,137556968,25746914
2019,20,137556974,25746915
2019,3,137556976,25741868
2019,3,137556985,25746916
2019,12,137556995,25746917
2019,20,137556997,25746918
2019,12,137557007,25746919
2019,2,137557025,25746920
2019,2,137557026,25746921
2019,12,137557028,25746922
2019,18,137551888,25741874
2019,12,137557035,25746923
2019,9,137557041,25746925
2019,12,137557043,25746926
2019,20,137557046,25746927
2019,12,137557060,25746929
2019,12,137551927,25741879
2019,12,137551929,25741880
2019,20,137557068,25746931
2019,12,137557074,25746932
2019,12,137557075,25746933
2019,12,137557088,25746934
2019,12,137557089,25746935
2019,12,137557094,25746936
2019,20,137557101,25746938
2019,12,137557104,25746939
2019,3,137557108,25746940
2019,12,137557121,25746941
2019,12,137557133,25746942
2019,12,137557140,25746943
2019,12,137557142,25746945
2019,20,137557145,25746946
2019,12,137557148,25746947
2019,12,137557151,25746948
2019,12,137557167,25746949
2019,12,137557171,25746950
2019,12,137557180,25746951
2019,23,137557201,25746953
2019,12,137557209,25746954
2019,12,137557216,25746955
2019,12,137557222,25746956
2019,12,137557228,25746957
2019,12,137557235,25746958
2019,12,137557239,25746959
2019,12,137557249,25746961
2019,12,137557269,25746962
2019,20,137557290,25746967
2019,3,137557293,25746968
2019,20,137557296,25746969
2019,20,139034502,26166596
2019,19,137509955,25716562
2019,20,137510001,25716568
2019,20,137509878,25716544
2019,12,137510012,25716570
2019,12,137513848,25726121
2019,12,137556300,25746799
2019,18,137556306,25746800
2019,12,137556336,25746810
2019,10,137509920,25716549
2019,10,137509921,25716550
2019,2,137516972,25726124
2019,20,139044667,26176785
2019,20,139034781,26166632
2019,12,139044687,26176320
2019,12,139044727,26176325
2019,6,139034830,26166641
2019,20,139034843,26166643
2019,20,139034868,26166647
2019,20,139044818,26176338
2019,12,139034889,26166649
2019,12,139044875,26176350
2019,12,139034928,26176808
2019,12,139044897,26176354
2019,20,139044902,26176356
2019,12,139034942,26166653
2019,20,139034945,26166654
2019,12,139044926,26176359
2019,12,139034955,26166656
2019,12,139044959,26176363
2019,12,137556312,25746803
2019,3,137556386,25746820
2019,20,137556423,25746822
2019,12,137556493,25746829
2019,12,137556496,25746832
2019,2,137556508,25746835
2019,2,137546475,25751791
2019,12,137546481,25751792
2019,18,137556532,25746840
2019,20,137551352,25741806
2019,19,137546486,25751793
2019,12,137556311,25746802
2019,12,137556370,25746817
2019,18,139034524,26166600
2019,3,139034529,26166601
2019,19,139044237,26176217
2019,18,139044240,26176220
2019,20,139044256,26176226
2019,12,139039692,26171721
2019,9,139039981,26166620
2019,20,137014678,25575931
2019,9,137024942,25575937
2019,9,137024943,25582170
2019,11,137014774,25575947
2019,12,137015069,25578995
2019,12,137025498,25579004
2019,12,137025520,25582231
2019,14,137025585,25582243
2019,12,137027506,25582245
2019,3,137025629,25582254
2019,12,137027599,25579030
2019,18,137014714,25578944
2019,20,137014794,25582181
2019,20,137025072,25578959
2019,12,137027397,25578998
2019,12,137027557,25579025
2019,10,137025659,25579024
2019,12,137027406,25579002
2019,20,137027605,25579031
2019,19,137510022,25716574
2019,20,137513993,25726139
2019,9,137514095,25726155
2019,12,137514116,25726157
2019,12,137514143,25726160
2019,20,137510354,25726171
2019,19,137510369,25716631
2019,12,137514231,25726173
2019,12,137517115,25720923
2019,19,137514238,25726175
2019,6,137514258,25726178
2019,3,137514261,25720924
2019,20,137514299,25726182
2019,12,137517156,25720931
2019,19,137517168,25720935
2019,20,137514306,25726184
2019,9,137514319,25726185
2019,12,137514329,25726186
2019,20,145527837,28573224
2019,20,145527840,28573225
2019,9,145522920,28561253
2019,12,145527864,28573229
2019,20,145527877,28573232
2019,20,145527886,28573235
2019,12,142230636,27602961
2019,12,142230587,27602952
2019,12,142230656,27602966
2019,18,142230697,27602974
2019,20,142230739,27602980
2019,3,142230753,27602981
2019,20,142230754,27602982
2019,20,142230794,27602988
2019,20,142175635,27602991
2019,20,145522971,28561255
2019,18,145522976,28561256
2019,12,145522993,28561258
2019,12,145523023,28561260
2019,20,145523031,28561262
2019,20,145523034,28561263
2019,12,145523042,28561264
2019,12,145523063,28561265
2019,12,145523066,28561266
2019,20,145523071,28561267
2019,12,145523081,28561268
2019,20,145523091,28561270
2019,3,145528005,28573250
2019,11,145523092,28561271
2019,20,145528011,28573251
2019,20,145523095,28561272
2019,20,145523101,28561274
2019,12,145523099,28561273
2019,12,145523109,28561275
2019,12,145523111,28573252
2019,12,145523129,28561276
2019,12,145523134,28561277
2019,12,145523135,28561278
2019,20,145523137,28561279
2019,20,145523141,28561280
2019,20,145528023,28561281
2019,12,145523147,28561282
2019,20,145523150,28573256
2019,20,145523171,28561284
2019,20,145523180,28561285
2019,20,145523185,28561286
2019,20,145523201,28561287
2019,20,145523217,28561290
2019,12,145523228,28561291
2019,12,145523234,28561292
2019,20,145528075,28573259
2019,12,145523245,28561294
2019,20,145523250,28561295
2019,20,145523251,28561296
2019,12,145523264,28561299
2019,20,145528094,28561300
2019,18,145523271,28561301
2019,12,145523288,28561303
2019,12,145528104,28561305
2019,3,145523291,28561304
2019,20,145523296,28573262
2019,12,145528115,28561306
2019,20,145523323,28561308
2019,20,145523343,28561310
2019,18,145523347,28561311
2019,12,145523349,28561312
2019,12,145523359,28561313
2019,3,145523365,28561314
2019,20,145528139,28573266
2019,20,145528140,28573267
2019,12,145523377,28561315
2019,10,145528147,28573268
2019,20,145528155,28573269
2019,20,145528160,28573272
2019,3,145523399,28561317
2019,20,145523409,28561318
2019,20,145523411,28561319
2019,20,145523413,28561320
2019,3,145523448,28561321
2019,17,145523450,28561322
2019,12,145528197,28561323
2019,12,145523471,28561324
2019,20,145523500,28561329
2019,20,145528223,28573274
2019,2,145523503,28573275
2019,20,145523504,28561330
2019,20,145523506,28561331
2019,12,145523542,28561333
2019,3,145523559,28561334
2019,3,145523560,28561335
2019,3,145523566,28561336
2019,20,145523573,28561337
2019,12,145528253,28573276
2019,20,145523578,28561338
2019,19,145523582,28561339
2019,20,145523595,28561340
2019,20,145528261,28573277
2019,20,145523602,28561341
2019,20,145523604,28561342
2019,20,145528273,28573278
2019,9,145523620,28561343
2019,20,145528274,28573279
2019,20,145523629,28561344
2019,9,145523674,28561348
2019,12,145528301,28573284
2019,5,145523682,28561349
2019,20,145523685,28561350
2019,12,145523717,28561353
2019,3,145523718,28561354
2019,10,145528347,28573292
2019,20,145528346,28573291
2019,20,145523737,28561355
2019,20,145523739,28561356
2019,20,145523761,28561357
2019,12,145523780,28561358
2019,20,145523787,28561359
2019,12,145523793,28561360
2019,12,145523800,28561361
2019,20,145523816,28561362
2019,20,145523818,28561363
2019,12,145523819,28561364
2019,12,145523832,28561365
2019,3,145523847,28561366
2019,12,145523857,28561368
2019,11,145523856,28561367
2019,12,145523873,28561369
2019,12,145523881,28561370
2019,12,145523904,28561371
2019,12,145523914,28561372
2019,16,145523927,28561373
2019,12,145523928,28561374
2019,20,145523944,28561375
2019,12,145523956,28561376
2019,12,145523975,28561378
2019,12,145523974,28561377
