"DATA_YEAR","OFFENSE_ID","INCIDENT_ID","OFFENSE_TYPE_ID","ATTEMPT_COMPLETE_FLAG","LOCATION_ID","NUM_PREMISES_ENTERED","METHOD_ENTRY_CODE"
2019,139045540,113879207,5,"C",18,,""
2019,139045539,113879207,21,"C",13,,""
2019,139045541,113879208,49,"C",20,,"N"
2019,137546344,112541251,2,"A",21,,""
2019,137551294,112551219,45,"C",20,,""
2019,137546345,112541252,11,"C",8,,""
2019,137556341,112546245,45,"C",1,,""
2019,137546375,112541272,23,"C",8,,""
2019,137551305,112546267,51,"C",20,,""
2019,137556366,112546277,5,"C",18,,""
2019,137546392,112541278,29,"C",20,,""
2019,137556380,112546287,45,"C",20,,""
2019,137556381,112546287,5,"C",20,,""
2019,137546408,112541285,45,"C",25,,""
2019,137546410,112541286,27,"C",20,,""
2019,139044229,113878273,35,"C",13,,""
2019,139044239,113874059,51,"C",20,,""
2019,139044243,113878278,16,"C",13,,""
2019,139044244,113878278,35,"C",13,,""
2019,139034476,113874066,16,"C",13,,""
2019,139034475,113874066,35,"C",13,,""
2019,139044306,113878327,56,"C",20,,""
2019,139044310,113878330,2,"C",2,,""
2019,139039742,113868837,35,"C",22,,""
2019,139039743,113868837,16,"C",22,,""
2019,139044321,113868841,8,"C",25,,""
2019,139039753,113874138,51,"C",11,,""
2019,139044333,113878347,16,"C",12,,""
2019,139034556,113878347,23,"C",12,,""
2019,139044332,113878347,35,"C",12,,""
2019,139039761,113878350,51,"C",20,,""
2019,139044341,113878356,45,"C",22,,""
2019,139034667,113878536,51,"C",20,,""
2019,139039997,113878540,44,"C",41,,""
2019,139040000,113878541,23,"C",24,,""
2019,139034675,113878544,32,"C",20,,""
2019,139044622,113868955,45,"C",20,,""
2019,139044647,113878568,35,"C",13,,""
2019,139040059,113878572,16,"C",13,,""
2019,139040060,113878572,35,"C",13,,""
2019,139044676,113878587,27,"C",13,,""
2019,139044675,113878587,39,"C",13,,""
2019,139040091,113878588,5,"C",13,,""
2019,139034776,113878590,5,"C",20,,""
2019,139034775,113878590,51,"C",20,,""
2019,139044689,113878595,51,"C",11,,""
2019,139034788,113869035,11,"C",2,,""
2019,139034789,113869035,2,"C",2,,""
2019,139034798,113878603,27,"C",20,,""
2019,139044715,113878611,44,"C",41,,""
2019,139044725,113878617,45,"C",20,,""
2019,139044726,113878617,49,"C",19,1,"N"
2019,139040131,113878625,40,"C",2,,""
2019,139044761,113878638,23,"C",25,,""
2019,139040147,113878642,47,"C",20,,""
2019,139034844,113878643,5,"C",18,,""
2019,139044771,113878644,23,"C",7,,""
2019,139044774,113878650,63,"C",20,,""
2019,139044775,113878652,29,"C",20,,""
2019,139044777,113878655,49,"C",41,,"N"
2019,139034864,113878663,51,"C",20,,""
2019,139044786,113878666,16,"C",13,,""
2019,139044785,113878666,35,"C",13,,""
2019,139040157,113878670,45,"C",20,,""
2019,139034878,113878671,16,"C",13,,""
2019,139040158,113878671,35,"C",13,,""
2019,139044798,113878674,44,"C",20,,""
2019,139040162,113874428,45,"C",23,,""
2019,139044817,113878687,23,"C",12,,""
2019,139044821,113878689,27,"C",25,,""
2019,139044236,113878276,16,"C",13,,""
2019,139039651,113878276,35,"C",13,,""
2019,139034461,113878277,44,"C",20,,""
2019,139034464,113874061,51,"C",20,,""
2019,139044246,113878281,40,"C",36,,""
2019,139044248,113868778,3,"C",20,,""
2019,139044249,113878284,27,"C",20,,""
2019,139034473,113878287,14,"C",18,,""
2019,139044253,113878289,51,"C",20,,""
2019,139034477,113874067,2,"C",2,,""
2019,139034479,113878291,5,"C",20,,""
2019,139039659,113874070,49,"C",20,,"F"
2019,139034486,113868793,45,"C",25,,""
2019,139034493,113878303,62,"C",25,,""
2019,139044271,113878305,28,"C",38,,""
2019,139044272,113878305,49,"C",20,,"N"
2019,139044273,113878306,45,"C",20,,""
2019,139044274,113878307,45,"C",20,,""
2019,139044275,113878308,5,"C",18,,""
2019,139044276,113878309,20,"C",13,,""
2019,139044277,113878310,51,"C",20,,""
2019,139044278,113878311,14,"C",20,,""
2019,139044279,113878312,5,"C",20,,""
2019,139044280,113878312,49,"C",20,,"F"
2019,139039712,113874104,21,"C",25,,""
2019,139044281,113878313,28,"C",25,,""
2019,139044282,113878313,45,"C",23,,""
2019,139044284,113878314,51,"C",22,,""
2019,139044342,113878355,51,"C",20,,""
2019,139039771,113868856,45,"C",5,,""
2019,139039770,113868856,41,"C",25,,""
2019,139044361,113878370,49,"C",20,,"N"
2019,139044360,113878370,45,"C",20,,""
2019,139044375,113878379,40,"C",23,,""
2019,139034569,113878379,45,"C",23,,""
2019,139044378,113878382,5,"C",20,,""
2019,139044379,113878384,44,"C",14,,""
2019,139044381,113878386,23,"C",7,,""
2019,139044382,113878388,49,"C",20,,"F"
2019,139044383,113878389,16,"C",11,,""
2019,139044386,113868860,23,"C",5,,""
2019,139039792,113878391,40,"C",13,,""
2019,139039794,113878393,27,"C",13,,""
2019,139044391,113878393,21,"A",20,,""
2019,139044392,113878393,5,"C",13,,""
2019,139039795,113874161,39,"C",13,,""
2019,139044395,113878397,23,"C",7,,""
2019,139044397,113878399,45,"C",8,,""
2019,139044398,113878399,23,"C",8,,""
2019,139039800,113878400,45,"C",12,,""
2019,139044407,113868865,35,"C",14,,""
2019,139044408,113868865,16,"C",14,,""
2019,139044419,113878407,2,"C",7,,""
2019,139044431,113878412,51,"C",13,,""
2019,139044433,113878414,62,"C",13,,""
2019,139039818,113874181,16,"C",20,,""
2019,139044439,113878417,32,"C",20,,""
2019,139044445,113878426,27,"C",20,,""
2019,139044446,113878428,51,"C",20,,""
2019,139034591,113878429,5,"C",20,,""
2019,139034590,113878429,45,"C",20,,""
2019,139044452,113878434,51,"C",20,,""
2019,139044454,113878436,8,"C",20,,""
2019,139044459,113878440,14,"A",20,,""
2019,139034600,113878442,23,"C",43,,""
2019,139044465,113878444,27,"C",13,,""
2019,139044464,113878444,5,"C",13,,""
2019,139044468,113878446,23,"C",12,,""
2019,139044472,113878450,45,"C",13,,""
2019,139039854,113878455,41,"C",25,,""
2019,139039853,113878455,45,"C",20,,""
2019,139044488,113878458,5,"C",13,,""
2019,139044490,113878460,5,"C",5,,""
2019,139044491,113878460,14,"A",13,,""
2019,139039866,113878464,46,"C",24,,""
2019,139039865,113878464,51,"C",24,,""
2019,139044501,113878465,51,"C",20,,""
2019,139044502,113878466,45,"C",38,,""
2019,139044506,113878468,49,"C",20,,"N"
2019,139044505,113878468,5,"C",20,,""
2019,139044507,113878469,35,"C",20,,""
2019,139039886,113878471,21,"C",20,,""
2019,139044516,113878473,51,"C",14,,""
2019,139044515,113878473,5,"C",14,,""
2019,139034613,113878475,45,"C",20,,""
2019,139044519,113878477,5,"C",20,,""
2019,139039898,113878480,23,"C",8,,""
2019,139044523,113874238,5,"C",5,,""
2019,139044525,113874238,21,"C",5,,""
2019,139044524,113874238,14,"C",5,,""
2019,139044527,113878482,5,"C",38,,""
2019,139034616,113878484,45,"C",12,,""
2019,139044531,113878485,39,"C",13,,""
2019,139039918,113878486,2,"C",25,,""
2019,139039919,113878486,45,"C",25,,""
2019,139044535,113878489,51,"C",20,,""
2019,139044536,113878489,5,"C",20,,""
2019,139044537,113878490,39,"A",13,,""
2019,139039922,113874253,51,"C",20,,""
2019,139039923,113878491,51,"C",13,,""
2019,139044541,113878492,16,"C",13,,""
2019,139044540,113878492,35,"C",13,,""
2019,139044544,113878494,5,"C",20,,""
2019,139044546,113878496,35,"C",13,,""
2019,139044547,113878496,16,"C",13,,""
2019,139044548,113878498,16,"C",20,,""
2019,139044554,113878501,27,"C",12,,""
2019,139044555,113878501,5,"C",12,,""
2019,139034698,113878552,16,"C",18,,""
2019,139034699,113878552,35,"C",18,,""
2019,139034719,113874335,46,"C",47,,""
2019,139034720,113874335,45,"C",25,,""
2019,139040043,113874335,2,"C",47,,""
2019,139044659,113878576,5,"C",25,,""
2019,139034750,113868999,37,"C",8,,""
2019,139044696,113869039,16,"C",13,,""
2019,139034805,113878613,16,"C",41,,""
2019,139040125,113878621,35,"C",38,,""
2019,139040124,113878621,16,"C",38,,""
2019,139044743,113874409,51,"C",20,,""
2019,139034833,113878629,35,"C",13,,""
2019,139044563,113878511,5,"C",20,,""
2019,139034643,113874294,5,"C",20,,""
2019,139034650,113868925,16,"C",13,,""
2019,139034651,113868925,35,"C",13,,""
2019,139040056,113878570,14,"C",20,,""
2019,139034735,113878573,16,"C",13,,""
2019,139034736,113878573,35,"C",13,,""
2019,139034754,113878578,41,"C",8,,""
2019,139034753,113878578,45,"C",20,,""
2019,139040070,113878578,21,"C",20,,""
2019,139044663,113878581,23,"C",24,,""
2019,139044688,113878594,35,"C",20,,""
2019,145527237,120113606,5,"C",20,,""
2019,145527246,120113615,21,"C",20,,""
2019,145527251,120113617,2,"C",20,,""
2019,145527253,120108749,5,"C",20,,""
2019,145527254,120113618,51,"C",20,,""
2019,145522507,120113619,45,"C",20,,""
2019,145522510,120108751,23,"C",8,,""
2019,145527265,120113627,45,"C",13,,""
2019,145522513,120113627,51,"C",13,,""
2019,145522516,120108755,45,"C",20,,""
2019,145527279,120113635,45,"C",20,,""
2019,145527284,120113639,49,"C",20,,"F"
2019,145522523,120113639,5,"C",20,,""
2019,145527283,120113639,45,"C",20,,""
2019,145527290,120113641,5,"C",23,,""
2019,145527289,120113641,51,"C",23,,""
2019,145527291,120113642,27,"C",25,,""
2019,145522532,120108769,27,"C",20,,""
2019,145522531,120108769,5,"C",20,,""
2019,145527308,120113655,49,"C",20,,"N"
2019,145527307,120113655,45,"C",20,,""
2019,145527310,120113658,49,"C",18,,"N"
2019,145522548,120113660,49,"C",19,1,"N"
2019,145527318,120113666,21,"C",20,,""
2019,145527326,120113675,5,"C",21,,""
2019,145527329,120113675,21,"C",21,,""
2019,145527327,120113675,14,"C",21,,""
2019,145527334,120108787,35,"C",18,,""
2019,145527333,120108787,16,"C",18,,""
2019,145527338,120113682,45,"C",20,,""
2019,145527339,120113682,46,"C",20,,""
2019,145522565,120113683,5,"C",20,,""
2019,145527340,120113683,51,"C",20,,""
2019,145527343,120113688,23,"C",8,,""
2019,145527348,120108791,45,"C",21,,""
2019,145527349,120113691,35,"C",18,,""
2019,145527350,120113691,16,"C",18,,""
2019,145527351,120113691,45,"C",8,,""
2019,145527352,120113691,49,"C",8,,"N"
2019,145527357,120113693,51,"C",20,,""
2019,145527358,120108794,49,"C",20,,"F"
2019,145522571,120108795,5,"C",20,,""
2019,145522575,120108798,11,"C",27,,""
2019,145527361,120113696,27,"C",20,,""
2019,145527369,120113704,16,"C",20,,""
2019,145527371,120113704,8,"C",20,,""
2019,145527368,120113704,35,"C",20,,""
2019,145527376,120113708,23,"C",12,,""
2019,145527377,120113709,23,"C",12,,""
2019,145522584,120113710,51,"C",22,,""
2019,145527391,120113720,14,"C",13,,""
2019,145522590,120113721,51,"C",20,,""
2019,145527393,120113723,51,"C",22,,""
2019,145527396,120113726,45,"C",12,,""
2019,145527398,120113728,27,"C",20,,""
2019,145522602,120113732,45,"C",20,,""
2019,145522603,120113732,49,"C",20,,"F"
2019,145527413,120113736,5,"C",20,,""
2019,145522612,120113737,63,"C",47,,""
2019,145522614,120113740,14,"A",13,,""
2019,145527419,120113743,16,"C",1,,""
2019,145527423,120113746,45,"C",7,,""
2019,145527427,120113749,45,"C",20,,""
2019,145522628,120113753,51,"C",20,,""
2019,145527434,120113754,44,"C",20,,""
2019,145522632,120113755,27,"C",20,,""
2019,145527435,120113755,51,"C",20,,""
2019,145522630,120108845,45,"C",20,,""
2019,145527440,120113759,8,"C",47,,""
2019,145527442,120113761,45,"C",20,,""
2019,145527441,120113761,21,"C",20,,""
2019,145522639,120113763,45,"C",20,,""
2019,145527448,120113764,14,"A",13,,""
2019,145522644,120108855,23,"C",24,,""
2019,145527453,120113769,23,"C",24,,""
2019,145527458,120113772,16,"C",41,,""
2019,145527459,120113772,35,"C",41,,""
2019,145527461,120113773,20,"C",20,,""
2019,145527467,120113778,51,"C",18,,""
2019,145527471,120113781,39,"C",20,,""
2019,145527473,120113781,16,"C",20,,""
2019,145527476,120113783,16,"C",24,,""
2019,145527475,120113783,23,"C",24,,""
2019,145527486,120113789,27,"C",20,,""
2019,145527490,120113791,35,"C",18,,""
2019,145527488,120113791,23,"C",24,,""
2019,145527489,120113791,16,"C",18,,""
2019,145527495,120113794,5,"C",13,,""
2019,145527496,120113796,27,"C",20,,""
2019,145527499,120113798,35,"C",14,,""
2019,145527498,120113798,16,"C",14,,""
2019,145527503,120113802,40,"C",21,,""
2019,145527506,120113804,23,"C",24,,""
2019,145522672,120113807,51,"C",20,,""
2019,145527514,120113809,45,"C",7,,""
2019,145522679,120113811,5,"C",18,,""
2019,145522681,120113813,51,"C",20,,""
2019,145522684,120108889,51,"C",20,,""
2019,145522687,120113816,16,"C",41,,""
2019,145522688,120113816,35,"C",41,,""
2019,145527525,120108894,51,"C",13,,""
2019,145527533,120113820,20,"C",25,,""
2019,145522696,120108902,23,"C",12,,""
2019,145527538,120113825,23,"C",7,,""
2019,145522701,120113828,23,"C",24,,""
2019,145527551,120113831,2,"C",20,,""
2019,145527550,120113831,45,"C",20,,""
2019,145527552,120113832,45,"C",20,,""
2019,145527553,120113832,49,"C",20,,"N"
2019,145527554,120113834,23,"C",24,,""
2019,145527557,120113835,21,"C",13,,""
2019,145522707,120113837,16,"C",20,,""
2019,145522708,120113837,35,"C",20,,""
2019,145522712,120108917,41,"C",43,,""
2019,145522715,120113838,23,"C",24,,""
2019,145522714,120113838,44,"C",24,,""
2019,145527564,120113839,5,"C",13,,""
2019,145527565,120113841,8,"C",20,,""
2019,145522720,120113843,27,"C",18,,""
2019,145522721,120113844,45,"C",20,,""
2019,145522722,120113844,21,"C",20,,""
2019,145527568,120113844,49,"C",20,,"N"
2019,145522728,120108926,41,"C",25,,""
2019,145522737,120113857,21,"C",20,,""
2019,145527588,120113861,21,"C",20,,""
2019,145527592,120113865,45,"C",24,,""
2019,145527597,120113868,5,"C",24,,""
2019,145522748,120108943,49,"C",43,,"N"
2019,145522749,120113871,45,"C",20,,""
2019,145527603,120113871,49,"C",20,,"N"
2019,145527605,120113872,23,"C",8,,""
2019,145527611,120113874,8,"C",20,,""
2019,145522755,120113875,5,"C",20,,""
2019,145527612,120113876,5,"C",18,,""
2019,145527636,120113886,41,"C",47,,""
2019,145522769,120113889,16,"C",41,,""
2019,145527644,120113892,45,"C",5,,""
2019,145527645,120108974,5,"C",18,,""
2019,145527648,120108974,14,"C",18,,""
2019,145522776,120108976,46,"C",25,,""
2019,145527654,120113898,46,"C",20,,""
2019,145522789,120113902,45,"C",20,,""
2019,145527660,120113902,49,"C",20,,"N"
2019,145527663,120113903,23,"C",8,,""
2019,145527667,120113907,44,"C",25,,""
2019,145522797,120113910,46,"C",25,,""
2019,145527672,120108989,23,"C",24,,""
2019,145527675,120113912,23,"C",12,,""
2019,145527676,120113914,23,"C",24,,""
2019,145527678,120113915,47,"C",20,,""
2019,145527679,120113915,21,"C",20,,""
2019,145527680,120113916,21,"C",5,,""
2019,145522806,120108997,5,"C",20,,""
2019,145527689,120113922,40,"C",18,,""
2019,145527690,120113923,44,"C",20,,""
2019,145522816,120109004,49,"C",20,,"F"
2019,145522814,120109004,5,"C",20,,""
2019,145522818,120109007,5,"C",7,,""
2019,145522820,120113930,35,"C",25,,""
2019,145522819,120113930,16,"C",25,,""
2019,145527709,120113933,3,"C",20,,""
2019,145527711,120113935,45,"C",20,,""
2019,145527714,120113936,14,"C",25,,""
2019,145527713,120113936,45,"C",25,,""
2019,145527712,120113936,5,"C",25,,""
2019,145527715,120113937,45,"C",20,,""
2019,145522828,120113939,35,"C",13,,""
2019,145522827,120113939,16,"C",13,,""
2019,145522833,120109018,51,"C",20,,""
2019,145522835,120113941,5,"C",18,,""
2019,145522834,120113941,14,"C",18,,""
2019,145527720,120113943,2,"C",2,,""
2019,145522840,120113944,5,"C",25,,""
2019,145522843,120109025,23,"C",8,,""
2019,145522846,120113945,5,"C",20,,""
2019,145522848,120113945,27,"C",20,,""
2019,145527729,120113950,27,"C",20,,""
2019,145527732,120113954,5,"C",20,,""
2019,145527735,120113956,45,"C",25,,""
2019,145527739,120113959,45,"C",20,,""
2019,145527740,120113959,49,"C",20,,"N"
2019,145527744,120113962,5,"C",20,,""
2019,145527742,120113962,51,"C",20,,""
2019,145527746,120113963,23,"C",7,,""
2019,145522871,120113968,51,"C",20,,""
2019,145527749,120113967,35,"C",13,,""
2019,145527750,120113967,16,"C",13,,""
2019,145527754,120109046,5,"C",20,,""
2019,145527753,120109046,51,"C",20,,""
2019,145527757,120109048,51,"C",20,,""
2019,145527760,120113972,49,"C",38,,"N"
2019,145527761,120113972,5,"C",38,,""
2019,145527768,120113975,44,"C",20,,""
2019,145527767,120113975,5,"C",20,,""
2019,145527780,120113980,27,"C",20,,""
2019,145527781,120113981,23,"C",24,,""
2019,145527785,120113985,51,"C",20,,""
2019,145527784,120113984,27,"C",41,,""
2019,145522895,120113988,5,"C",20,,""
2019,145527791,120113989,36,"C",45,,""
2019,145527794,120113991,49,"C",20,,"N"
2019,145527793,120113991,45,"C",20,,""
2019,145527797,120113993,14,"C",18,,""
2019,145527802,120113996,23,"C",8,,""
2019,145527804,120113999,45,"C",8,,""
2019,145527806,120114000,45,"C",23,,""
2019,145527807,120114000,21,"C",23,,""
2019,145527808,120114001,5,"C",20,,""
2019,145527810,120114003,51,"C",20,,""
2019,145527814,120114005,16,"C",22,,""
2019,145527815,120114006,56,"C",20,,""
2019,145527816,120114008,5,"C",18,,""
2019,145522905,120114009,23,"C",24,,""
2019,145527819,120114010,27,"C",18,,""
2019,145527822,120114012,21,"C",18,,""
2019,145527821,120114012,45,"C",18,,""
2019,145527825,120114014,35,"C",41,,""
2019,145527824,120114014,16,"C",41,,""
2019,145527829,120114016,35,"C",13,,""
2019,145527830,120114016,16,"C",13,,""
2019,145527833,120114018,51,"C",20,,""
2019,145522912,120114020,35,"C",19,,""
2019,145522913,120114020,16,"C",19,,""
2019,145527836,120114022,45,"C",25,,""
2019,145522916,120114025,2,"A",20,,""
2019,145527843,120114028,35,"C",22,,""
2019,145527844,120114028,16,"C",22,,""
2019,145527847,120114029,2,"C",13,,""
2019,145527846,120114029,45,"C",13,,""
2019,145527848,120114030,45,"C",12,,""
2019,145527850,120114032,45,"C",38,,""
2019,145527849,120114031,5,"C",13,,""
2019,145522928,120109101,21,"C",23,,""
2019,145527858,120114038,49,"C",25,,"N"
2019,145527860,120114041,45,"C",38,,""
2019,145522931,120114042,45,"C",14,,""
2019,145522932,120109103,2,"C",2,,""
2019,145527866,120114046,51,"C",20,,""
2019,145527873,120114050,27,"C",7,,""
2019,145522942,120114052,16,"C",12,,""
2019,145522941,120114052,23,"C",12,,""
2019,145527878,120114056,5,"C",25,,""
2019,145522944,120109110,16,"C",13,,""
2019,145522945,120109110,35,"C",13,,""
2019,145522951,120114059,45,"C",38,,""
2019,145522952,120114059,14,"C",38,,""
2019,145522950,120114059,5,"C",38,,""
2019,145522953,120109114,5,"C",25,,""
2019,145527883,120114060,51,"C",13,,""
2019,145522955,120114063,45,"C",25,,""
2019,145522954,120114063,5,"C",25,,""
2019,145522960,120114066,5,"C",20,,""
2019,145527890,120114068,5,"C",13,,""
2019,145527891,120114069,45,"C",8,,""
2019,145527897,120114070,45,"C",20,,""
2019,145522970,120114071,5,"C",20,,""
2019,145522974,120109132,49,"C",20,,"N"
2019,145527901,120114073,45,"C",41,,""
2019,145522978,120114079,14,"C",20,,""
2019,145527908,120114080,51,"C",20,,""
2019,145527914,120114083,45,"C",25,,""
2019,145527917,120114086,14,"C",18,,""
2019,145527916,120114087,35,"C",13,,""
2019,145527918,120114087,16,"C",13,,""
2019,145522988,120114089,51,"C",20,,""
2019,145527920,120114091,5,"C",11,,""
2019,145527922,120114092,51,"C",20,,""
2019,145527923,120114093,27,"C",20,,""
2019,145522996,120114095,5,"C",20,,""
2019,145527925,120114096,45,"C",20,,""
2019,145527926,120114097,45,"C",20,,""
2019,145522999,120114097,14,"C",20,,""
2019,145523000,120109152,5,"C",20,,""
2019,145527931,120114099,49,"C",19,1,"N"
2019,145523004,120114100,21,"C",30,,""
2019,145527936,120114102,41,"C",25,,""
2019,145527935,120114102,45,"C",25,,""
2019,145523005,120114103,51,"C",20,,""
2019,145527940,120114107,35,"C",22,,""
2019,145527939,120114107,16,"C",22,,""
2019,145527938,120114105,51,"C",18,,""
2019,145523011,120114108,35,"C",25,,""
2019,145527941,120114110,16,"C",13,,""
2019,145527942,120114111,8,"C",22,,""
2019,145527943,120114113,5,"C",18,,""
2019,145523021,120114115,16,"C",22,,""
2019,145523020,120114115,35,"C",22,,""
2019,145527950,120114118,35,"C",41,,""
2019,145527949,120114118,16,"C",41,,""
2019,145527952,120114121,23,"C",43,,""
2019,145527951,120114120,21,"C",20,,""
2019,145523029,120114123,23,"C",8,,""
2019,145527957,120114124,5,"C",20,,""
2019,145527956,120114124,49,"C",20,,"N"
2019,145523033,120114125,37,"C",24,,""
2019,145527959,120114126,45,"C",20,,""
2019,145527960,120114126,49,"C",20,,"F"
2019,145527958,120114126,5,"C",20,,""
2019,145523040,120114129,21,"C",6,,""
2019,145527964,120114130,23,"C",43,,""
2019,145527969,120114134,63,"C",20,,""
2019,145527971,120114136,5,"C",20,,""
2019,145523053,120114138,16,"C",22,,""
2019,145523052,120114138,35,"C",22,,""
2019,145527975,120114140,5,"C",20,,""
2019,145527974,120114139,23,"C",12,,""
2019,145527976,120114141,21,"C",20,,""
2019,145523060,120114142,14,"A",20,,""
2019,145523062,120114143,46,"C",47,,""
2019,145523061,120114143,41,"C",47,,""
2019,145527982,120114145,44,"C",20,,""
2019,145523064,120109197,56,"C",20,,""
2019,145527985,120114147,56,"C",20,,""
2019,145527987,120114148,45,"C",25,,""
2019,145527988,120114148,14,"C",25,,""
2019,145527994,120114151,27,"C",13,,""
2019,145527991,120114150,35,"C",23,,""
2019,145523077,120109213,23,"C",12,,""
2019,145528000,120114154,49,"C",18,,"F"
2019,145528001,120114154,5,"C",18,,""
2019,145523084,120114157,45,"C",20,,""
2019,145523085,120114157,49,"C",20,,"N"
2019,145523087,120109220,27,"C",20,,""
2019,145528006,120114161,45,"C",13,,""
2019,145523096,120109229,45,"C",20,,""
2019,145523097,120109229,49,"C",20,,"N"
2019,145523103,120114165,5,"C",18,,""
2019,145528013,120109241,51,"C",13,,""
2019,145528015,120114167,45,"C",14,,""
2019,145523123,120109247,23,"C",8,,""
2019,145523126,120109248,35,"C",41,,""
2019,145523125,120109248,16,"C",41,,""
2019,145528018,120114172,5,"C",25,,""
2019,145528022,120114174,5,"C",18,,""
2019,145528026,120114177,51,"C",20,,""
2019,145528032,120114180,21,"C",21,,""
2019,145523153,120114182,14,"C",18,,""
2019,145528035,120114184,44,"C",20,,""
2019,145523166,120114186,16,"C",13,,""
2019,145528039,120114186,35,"C",13,,""
2019,145528041,120109283,7,"C",18,,""
2019,145528042,120114189,5,"C",14,,""
2019,145523178,120114192,35,"C",18,,""
2019,145523177,120114192,16,"C",23,,""
2019,145523179,120114194,5,"C",20,,""
2019,145523181,120114195,5,"C",5,,""
2019,145523182,120109288,23,"C",7,,""
2019,145523184,120109289,44,"C",47,,""
2019,145528047,120109293,45,"C",20,,""
2019,145528048,120109293,49,"C",20,,"N"
2019,145528051,120114197,44,"C",41,,""
2019,145528052,120114199,23,"C",7,,""
2019,145528055,120114200,44,"C",20,,""
2019,145528056,120114201,49,"C",20,,"N"
2019,145528057,120114203,35,"C",13,,""
2019,145523203,120114205,46,"C",20,,""
2019,145528059,120114206,27,"C",13,,""
2019,145523209,120114208,45,"C",20,,""
2019,145528060,120114209,16,"C",13,,""
2019,145528061,120114209,35,"C",13,,""
2019,145528064,120114211,7,"A",18,,""
2019,145528065,120114211,5,"C",18,,""
2019,145528063,120114211,21,"A",18,,""
2019,145528069,120114212,5,"C",20,,""
2019,145523224,120109317,45,"C",2,,""
2019,145523225,120109317,2,"C",47,,""
2019,145523230,120109321,23,"C",7,,""
2019,145523243,120114216,51,"C",20,,""
2019,145528080,120114219,45,"C",20,,""
2019,145523249,120114221,23,"C",8,,""
2019,145523255,120109335,51,"C",20,,""
2019,145523254,120109335,29,"C",20,,""
2019,145528086,120114225,35,"C",14,,""
2019,145528087,120114225,16,"C",14,,""
2019,145523268,120114228,5,"C",25,,""
2019,145523272,120114229,5,"C",20,,""
2019,145528096,120114231,51,"C",20,,""
2019,145528100,120114234,35,"C",22,,""
2019,145523292,120114236,45,"C",12,,""
2019,145528106,120114237,5,"C",25,,""
2019,145528109,120114240,23,"C",8,,""
2019,145523302,120114241,5,"C",5,,""
2019,145523315,120109381,39,"C",20,,""
2019,145528118,120114248,5,"C",20,,""
2019,145528119,120109390,5,"C",20,,""
2019,145528127,120114253,11,"C",12,,""
2019,145528126,120114253,45,"C",12,,""
2019,145528130,120114255,23,"C",43,,""
2019,145523346,120114256,23,"C",12,,""
2019,145523353,120114258,5,"C",13,,""
2019,145528133,120114261,23,"C",8,,""
2019,145523361,120109414,5,"C",20,,""
2019,145528142,120114268,5,"C",20,,""
2019,145528143,120114268,45,"C",20,,""
2019,145523378,120114269,5,"C",11,,""
2019,145528149,120114271,51,"C",20,,""
2019,145528154,120114274,2,"C",43,,""
2019,145523391,120114275,35,"C",13,,""
2019,145528162,120114279,5,"C",20,,""
2019,145523400,120109448,5,"C",4,,""
2019,145528168,120114280,45,"C",22,,""
2019,145528183,120114287,16,"C",13,,""
2019,145528184,120114287,35,"C",13,,""
2019,145523428,120114288,35,"C",41,,""
2019,145528186,120114288,16,"C",41,,""
2019,145523438,120114290,14,"C",20,,""
2019,145523445,120114292,46,"C",13,,""
2019,145523456,120114294,49,"C",6,,"F"
2019,145523454,120114294,45,"C",6,,""
2019,145523455,120114294,5,"C",6,,""
2019,145523460,120114296,21,"C",20,,""
2019,145528201,120114297,23,"C",12,,""
2019,145523467,120114299,45,"C",21,,""
2019,145523474,120109507,45,"C",25,,""
2019,145523477,120109511,11,"C",47,,""
2019,145523476,120109511,2,"C",47,,""
2019,145528211,120114305,35,"C",41,,""
2019,145528210,120114305,16,"C",41,,""
2019,145528212,120114307,23,"C",7,,""
2019,145523488,120109518,27,"C",13,,""
2019,145523487,120109518,5,"C",13,,""
2019,145528216,120114310,35,"C",13,,""
2019,145528217,120114310,16,"C",13,,""
2019,145523493,120114311,5,"C",20,,""
2019,145528224,120114315,45,"C",37,,""
2019,145528228,120114318,45,"C",23,,""
2019,145523519,120109544,51,"C",20,,""
2019,145523529,120114322,35,"C",13,,""
2019,145523528,120114322,16,"C",13,,""
2019,145528239,120114328,23,"C",8,,""
2019,145523545,120114329,5,"C",18,,""
2019,145528242,120114330,5,"C",13,,""
2019,145528245,120114332,46,"C",47,,""
2019,145523558,120114333,35,"C",41,,""
2019,145523557,120114333,16,"C",41,,""
2019,145523562,120114335,5,"C",13,,""
2019,145523575,120109582,45,"C",20,,""
2019,145523588,120114344,49,"C",20,,"F"
2019,145523587,120114344,45,"C",20,,""
2019,145523593,120114346,45,"C",18,,""
2019,145523594,120114346,14,"C",18,,""
2019,145523599,120114350,23,"C",12,,""
2019,145528265,120114351,35,"C",13,,""
2019,145528264,120114351,16,"C",13,,""
2019,145523605,120114353,5,"C",20,,""
2019,143847264,118641446,49,"C",20,,"F"
2019,143847263,118641446,45,"C",20,,""
2019,143859068,118647022,45,"C",25,,""
2019,143859067,118647022,41,"C",47,,""
2019,143847287,118641464,2,"C",25,,""
2019,143847292,118641466,23,"C",12,,""
2019,143859073,118641469,51,"C",22,,""
2019,143859076,118641473,5,"C",20,,""
2019,143859078,118641473,45,"C",20,,""
